Country Name,Country Code,Series Name,Series Code,1996 [YR1996],1998 [YR1998],2000 [YR2000],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Algeria,DZA,Regulatory Quality: Estimate,RQ.EST,-0.9074373,-0.7448142,-0.7053858,-0.5834717,-0.5172341,-0.5441265,-0.3833986,-0.5715542,-0.622034,-0.7946138,-1.073803,-1.171034,-1.189574,-1.276868,-1.16597,-1.282962,-1.173605,-1.171879,-1.19422,-1.226688,-1.303447,-1.291494
Algeria,DZA,Regulatory Quality: Number of Sources,RQ.NO.SRC,4,6,6,7,8,9,9,10,10,9,9,9,9,9,9,9,9,9,9,9,8,6
Algeria,DZA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,20.1087,22.79793,23.07692,29.59184,32.14286,30.04926,42.64706,29.41176,27.18447,21.35922,12.91866,9.569378,9.952606,9.00474,11.84834,8.173077,10.57692,10.09615,10.57692,8.653846,7.692307,9.134615
Algeria,DZA,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,7.065217,10.88083,13.33333,18.87755,20.40816,20.19704,26.47059,20.09804,18.4466,15.53398,5.741627,5.263158,6.161138,2.843602,5.687204,4.326923,4.807693,5.288462,4.326923,4.326923,4.326923,3.846154
Algeria,DZA,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,36.41304,37.82383,37.94872,44.89796,47.44898,46.30542,51.47059,44.60784,41.74757,34.46602,23.44498,19.61723,20.37915,18.48341,22.27488,16.82692,19.23077,18.26923,15.86539,14.42308,12.98077,15.38461
Algeria,DZA,Regulatory Quality: Standard Error,RQ.STD.ERR,0.3117465,0.2692645,0.2490924,0.2111991,0.177445,0.1740582,0.1565049,0.1747774,0.1742635,0.1777998,0.1693151,0.1705693,0.1686046,0.1880518,0.1830557,0.1863263,0.1790337,0.1824037,0.1791691,0.176751,0.1950233,0.2213361
Algeria,DZA,Rule of Law: Estimate,RL.EST,-1.218195,-1.160562,-1.211336,-0.6301586,-0.587644,-0.6209092,-0.7508321,-0.7085913,-0.7727457,-0.7414688,-0.7935362,-0.7849345,-0.8076254,-0.7722415,-0.6894263,-0.7732704,-0.8640082,-0.8576039,-0.8636625,-0.7409661,-0.8157083,-0.7803177
Algeria,DZA,Rule of Law: Number of Sources,RL.NO.SRC,6,8,8,9,10,13,13,15,16,15,15,15,16,16,16,14,14,13,13,13,12,10
Algeria,DZA,Rule of Law: Percentile Rank,RL.PER.RNK,12.56281,12.5,11.88119,33.16832,31.68317,33.49282,28.22967,27.7512,24.88038,25.48077,23.22275,26.54029,24.41315,26.76056,30.98592,24.03846,19.23077,18.75,19.23077,23.55769,20.67308,21.63461
Algeria,DZA,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,4.522613,6,2.475248,18.81188,19.30693,18.66029,16.26794,18.66029,14.35407,16.82692,15.63981,15.63981,15.49296,16.43192,19.24883,13.46154,11.53846,10.57692,10.09615,16.82692,12.5,13.94231
Algeria,DZA,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,22.11055,23,21.78218,42.57426,44.55445,42.10526,37.79904,39.71292,35.4067,36.53846,35.07109,34.12322,31.4554,35.21127,40.37559,33.17308,30.76923,31.25,30.76923,32.69231,31.25,33.17308
Algeria,DZA,Rule of Law: Standard Error,RL.STD.ERR,0.2124291,0.2098984,0.1756051,0.1845948,0.1798999,0.1617418,0.1567739,0.1466179,0.1466823,0.1427928,0.139011,0.1369881,0.13097,0.1353193,0.1336815,0.1454163,0.1455663,0.1614069,0.1519656,0.1456167,0.1592748,0.1583513
Algeria,DZA,Voice and Accountability: Estimate,VA.EST,-1.16629,-1.244342,-1.110052,-1.04466,-1.076718,-0.8020591,-0.715686,-0.9168755,-0.9841224,-0.9797122,-1.038431,-1.022338,-1.004121,-0.9060266,-0.8933532,-0.8151981,-0.8490652,-0.8628893,-0.9040661,-1.000405,-1.056199,-1.102139
Algeria,DZA,Voice and Accountability: Number of Sources,VA.NO.SRC,6,6,7,9,10,13,14,15,16,16,16,16,16,16,16,13,12,12,12,12,11,10
Algeria,DZA,Voice and Accountability: Percentile Rank,VA.PER.RNK,14.5,12.43781,14.42786,18.90547,18.90547,23.55769,25.48077,22.59615,20.19231,20.67308,17.53555,18.48341,20.18779,22.53521,23.94366,25.12315,24.63054,23.64532,23.15271,21.25604,19.80676,18.35749
Algeria,DZA,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,8,5.472637,8.955224,10.94527,9.950249,18.75,21.63461,17.78846,14.90385,14.90385,13.27014,13.27014,13.61502,15.49296,15.96244,21.18227,20.68966,19.21182,16.74877,13.52657,14.00966,13.04348
Algeria,DZA,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,23,21.39303,24.87562,26.36816,25.37313,29.80769,32.69231,26.92308,25,25.48077,24.17062,25.59242,25.8216,26.76056,26.76056,29.06404,28.07882,28.07882,27.58621,25.12077,23.18841,22.70531
Algeria,DZA,Voice and Accountability: Standard Error,VA.STD.ERR,0.2088098,0.2144461,0.1972829,0.159149,0.1569591,0.1377098,0.1386265,0.1139181,0.1118492,0.1095499,0.1114802,0.1101391,0.1132124,0.1155545,0.1103568,0.1273273,0.1265834,0.1245418,0.1250691,0.1306668,0.1234665,0.1266871
American Samoa,ASM,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,0.807996,0.7969421,0.3059877,0.3136365,0.3252695,0.3524871,0.3330801,0.3177803,0.3064892,0.3100019,1.225432,1.218931,1.228804,1.843864,1.845657,1.844056,1.314374
American Samoa,ASM,Control of Corruption: Number of Sources,CC.NO.SRC,..,..,..,..,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
American Samoa,ASM,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,77.56097,77.56097,65.36585,66.50485,66.01942,68.42105,67.14286,66.82465,65.87678,65.87678,87.01923,87.01923,87.5,94.71154,94.71154,94.71154,88.94231
American Samoa,ASM,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,..,..,..,..,..,60,61.95122,40.4878,42.23301,44.17476,43.0622,42.38095,43.60189,42.65403,41.23223,69.23077,68.26923,68.26923,83.65385,84.13461,84.13461,74.51923
American Samoa,ASM,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,..,..,..,..,..,91.70731,89.2683,80,79.12621,80.58253,81.33971,81.90476,79.62085,81.04266,81.04266,95.19231,95.19231,94.71154,100,100,100,95.19231
American Samoa,ASM,Control of Corruption: Standard Error,CC.STD.ERR,..,..,..,..,..,0.3959056,0.3415666,0.4198855,0.4162902,0.4029876,0.4274964,0.4317075,0.4180409,0.4334926,0.4422664,0.4247119,0.4219743,0.4224932,0.4019552,0.4021811,0.4090759,0.3799984
American Samoa,ASM,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,-0.1096907,0.2305025,0.2544963,0.487176,0.5056782,0.5023152,0.4927021,0.4868152,0.4858532,0.490504,0.4412166,0.4871241,0.5310323,0.5624972,0.5495368,0.5423087,0.6968508
American Samoa,ASM,Government Effectiveness: Number of Sources,GE.NO.SRC,..,..,..,..,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
American Samoa,ASM,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,..,..,..,53.69458,62.2549,62.92683,70.38835,68.93204,69.37799,68.89952,68.24644,68.24644,68.72038,69.71154,69.71154,71.63461,71.63461,72.59615,73.07692,74.51923
American Samoa,ASM,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,..,..,..,..,..,20.68966,46.56863,38.04878,45.14563,46.1165,48.80383,45.93301,46.91943,48.81517,48.34123,42.78846,44.71154,45.19231,47.11538,46.15385,40.86538,49.03846
American Samoa,ASM,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,..,..,..,..,..,71.42857,73.03922,80,86.8932,84.95145,84.21053,84.689,83.88625,82.46445,81.99052,86.53846,86.05769,85.57692,86.53846,87.5,86.53846,90.86539
American Samoa,ASM,Government Effectiveness: Standard Error,GE.STD.ERR,..,..,..,..,..,0.4110788,0.30696,0.4337758,0.469347,0.4522182,0.4234263,0.4493158,0.4345726,0.4001961,0.3827084,0.46796,0.4479443,0.4349659,0.4474096,0.4588445,0.4596497,0.491762
American Samoa,ASM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,0.7376288,0.7464869,0.7040941,0.9679514,0.9841928,0.9456341,0.9191467,0.9339902,0.9529908,0.9289858,1.080683,1.181357,1.193236,1.218863,1.216776,1.172189,1.169803
American Samoa,ASM,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,..,..,..,..,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2
American Samoa,ASM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,72.33009,68.4466,68.11594,80.19324,80.76923,82.46445,80.09479,74.40759,78.67299,76.77725,89.04762,91.90476,92.38095,92.85714,92.45283,92.45283,92.45283
American Samoa,ASM,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,..,..,..,..,..,46.60194,46.60194,45.89372,54.58937,55.28846,54.02843,54.02843,54.9763,58.76777,57.34597,66.19048,66.66666,68.09524,67.61905,69.33962,67.92453,65.56604
American Samoa,ASM,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,..,..,..,..,..,98.05825,99.51456,99.03381,100,100,100,99.52607,99.52607,99.52607,99.52607,99.52381,99.52381,99.52381,99.52381,99.52831,99.52831,99.52831
American Samoa,ASM,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,..,..,..,..,..,0.4263886,0.445787,0.4255542,0.3829512,0.3849193,0.371912,0.3934042,0.4113351,0.344925,0.3936894,0.2914741,0.3101205,0.3209215,0.3522039,0.3093054,0.3175597,0.3399872
American Samoa,ASM,Regulatory Quality: Estimate,RQ.EST,..,..,..,..,..,0.506223,0.3719929,0.3619615,0.3774178,0.3906331,0.4036857,0.3956605,0.3902979,0.3632333,0.366314,0.1808667,0.1724523,0.1366879,-0.2525457,-0.2859912,-0.2996039,0.542098
American Samoa,ASM,Regulatory Quality: Number of Sources,RQ.NO.SRC,..,..,..,..,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
American Samoa,ASM,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,..,..,..,..,66.50246,62.2549,61.76471,63.1068,63.59223,64.11483,64.11483,62.55924,62.08531,63.50711,57.69231,58.65385,58.65385,43.26923,41.82692,40.86538,71.63461
American Samoa,ASM,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,..,..,..,..,..,54.6798,54.41177,50.98039,48.05825,46.60194,44.97608,39.71292,38.38863,35.07109,35.07109,28.36539,29.80769,26.92308,13.94231,12.01923,11.53846,40.38462
American Samoa,ASM,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,..,..,..,..,..,78.81773,71.07843,75.98039,79.12621,79.61165,81.33971,83.25359,83.88625,86.25592,86.25592,80.76923,78.84615,78.84615,72.11539,69.71154,69.23077,90.38461
American Samoa,ASM,Regulatory Quality: Standard Error,RQ.STD.ERR,..,..,..,..,..,0.320425,0.2133106,0.3054609,0.3662245,0.3820176,0.4129339,0.4604832,0.4637991,0.503709,0.5010512,0.5074959,0.4604612,0.4862972,0.4690237,0.4854448,0.489111,0.5132518
American Samoa,ASM,Rule of Law: Estimate,RL.EST,..,..,..,..,..,0.8533667,1.11975,1.080184,1.105124,1.127511,1.13165,1.11776,1.098677,1.102387,1.107993,1.410016,1.345114,1.340514,1.361758,1.364065,1.335337,1.193629
American Samoa,ASM,Rule of Law: Number of Sources,RL.NO.SRC,..,..,..,..,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
American Samoa,ASM,Rule of Law: Percentile Rank,RL.PER.RNK,..,..,..,..,..,75.59808,85.64594,85.64594,85.16747,85.09615,85.30806,84.83412,84.97652,85.44601,85.44601,87.5,87.98077,87.98077,88.46154,87.98077,87.98077,86.05769
American Samoa,ASM,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,..,..,..,..,..,59.33014,64.11483,62.67942,63.63636,65.86539,63.50711,63.03318,62.44131,63.84977,64.78873,71.63461,70.19231,68.75,71.63461,71.63461,69.23077,62.98077
American Samoa,ASM,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,..,..,..,..,..,90.43062,94.73684,93.77991,92.82297,93.26923,96.20853,95.7346,96.24413,94.83568,94.83568,100,100,100,100,100,100,99.51923
American Samoa,ASM,Rule of Law: Standard Error,RL.STD.ERR,..,..,..,..,..,0.3500574,0.3666447,0.4076685,0.3842792,0.3585834,0.3988745,0.4119624,0.4131394,0.3989271,0.3877184,0.5184695,0.5005863,0.5139983,0.4847727,0.4841615,0.4951228,0.5285065
American Samoa,ASM,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,0.503726,0.6543325,0.5484632,0.9721289,0.9671982,0.9638122,0.9882845,1.009052,1.025672,1.004767,..,..,..,..,1.463231,1.272752,1.056903
American Samoa,ASM,Voice and Accountability: Number of Sources,VA.NO.SRC,..,..,..,..,..,1,1,1,1,1,1,1,1,1,1,..,..,..,..,1,1,1
American Samoa,ASM,Voice and Accountability: Percentile Rank,VA.PER.RNK,..,..,..,..,..,64.42308,70.67308,65.38461,78.36539,79.32692,77.25118,78.19905,78.87324,80.75117,81.22066,..,..,..,..,95.16908,92.75362,81.64251
American Samoa,ASM,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,..,..,..,..,..,46.63462,53.84615,37.01923,52.88462,51.44231,54.02843,55.45024,55.86855,57.74648,56.33803,..,..,..,..,68.11594,60.38647,45.89372
American Samoa,ASM,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,..,..,..,..,..,82.69231,88.94231,92.78846,100,100,100,100,100,100,100,..,..,..,..,100,100,100
American Samoa,ASM,Voice and Accountability: Standard Error,VA.STD.ERR,..,..,..,..,..,0.3388224,0.3576024,0.4918489,0.5116558,0.5111722,0.5001007,0.4787296,0.4489484,0.4298852,0.4573736,..,..,..,..,0.5161682,0.4952312,0.6365679
Andorra,AND,Control of Corruption: Estimate,CC.EST,1.318143,1.377704,1.359712,1.349896,1.37669,1.137412,1.278153,1.259531,1.269965,1.288655,1.325579,1.308456,1.279336,1.267989,1.260759,1.225432,1.218931,1.228804,1.245126,1.239041,1.234696,1.314374
Andorra,AND,Control of Corruption: Number of Sources,CC.NO.SRC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Andorra,AND,Control of Corruption: Percentile Rank,CC.PER.RNK,87.09677,89.17525,88.83249,88.38383,88.88889,84.39024,88.29269,88.29269,88.83495,87.86407,88.03828,88.09524,88.15166,87.20379,86.72986,87.01923,87.01923,87.5,86.53846,86.53846,87.98077,88.94231
Andorra,AND,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,72.04301,74.74227,73.09644,74.74747,76.26263,71.70731,73.65854,72.19512,72.33009,73.78641,72.72727,72.38095,72.03792,71.56398,70.14218,69.23077,68.26923,68.26923,70.67308,70.67308,69.71154,74.51923
Andorra,AND,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,96.77419,96.90722,95.43147,95.45454,94.94949,91.70731,93.17073,94.63415,93.68932,94.66019,95.21531,94.7619,94.78673,95.26067,95.7346,95.19231,95.19231,94.71154,95.19231,94.71154,95.19231,95.19231
Andorra,AND,Control of Corruption: Standard Error,CC.STD.ERR,0.4808887,0.4617725,0.4734834,0.4365705,0.4033458,0.3959056,0.3415666,0.4198855,0.4162902,0.4029876,0.4274964,0.4317075,0.4180409,0.4334926,0.4422664,0.4247119,0.4219743,0.4224932,0.4019552,0.4021811,0.4090759,0.3799984
Andorra,AND,Government Effectiveness: Estimate,GE.EST,1.414038,1.46205,1.446284,1.423874,1.410648,1.524566,1.292862,1.543035,1.508254,1.537209,1.540096,1.517772,1.504564,1.531209,1.539562,1.71831,1.786852,1.860076,1.940301,1.943918,1.908389,1.825594
Andorra,AND,Government Effectiveness: Number of Sources,GE.NO.SRC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Andorra,AND,Government Effectiveness: Percentile Rank,GE.PER.RNK,88.52459,88.60104,88.71795,88.77551,88.77551,90.14778,88.23529,89.7561,90.29126,90.7767,91.86603,89.95216,90.52132,91.46919,92.41706,95.19231,96.15385,98.07692,98.07692,98.55769,98.07692,96.63461
Andorra,AND,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,83.60656,82.38342,80,81.12245,77.55102,76.84729,75,76.58537,75.72816,77.18446,75.59808,75.11961,75.82938,76.30331,77.25118,76.44231,80.76923,84.13461,84.61539,84.13461,83.65385,80.76923
Andorra,AND,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,91.25683,95.85492,97.4359,94.38776,97.44898,99.50739,95.58823,100,99.02913,99.51456,99.52153,100,99.52607,99.52607,99.52607,100,100,100,100,100,100,100
Andorra,AND,Government Effectiveness: Standard Error,GE.STD.ERR,0.1876176,0.310279,0.3430663,0.2995045,0.36345,0.4110788,0.30696,0.4337758,0.469347,0.4522182,0.4234263,0.4493158,0.4345726,0.4001961,0.3827084,0.46796,0.4479443,0.4349659,0.4474096,0.4588445,0.4596497,0.491762
Andorra,AND,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.170157,1.183645,1.167002,1.282039,1.464986,1.401487,1.384696,1.348995,1.340644,1.337765,1.296418,1.278272,1.302488,1.290351,1.283926,1.286593,1.391288,1.413419,1.421869,1.417627,1.602202,1.618512
Andorra,AND,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,3
Andorra,AND,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,89.3617,90.42553,86.77248,92.59259,98.49246,98.05825,99.02913,98.55073,98.55073,98.07692,94.3128,93.83886,95.7346,94.78673,93.83886,96.66666,97.61905,97.14286,97.14286,97.64151,98.58491,99.0566
Andorra,AND,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,52.12766,54.78724,54.49735,62.43386,76.88442,74.27184,68.4466,68.11594,72.46377,71.63461,72.03792,70.14218,68.72038,70.14218,67.77251,74.28571,80.47619,79.04762,79.52381,80.66038,91.03773,91.03773
Andorra,AND,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,100,100,100,100,100,100,100,100,100,100,100,100,99.52607,99.52607,99.52607,99.52381,99.52381,99.52381,100,99.52831,100,100
Andorra,AND,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.6135068,0.5757331,0.5970712,0.520825,0.3504379,0.3657162,0.3861447,0.3778841,0.3485679,0.3515564,0.3425104,0.3523993,0.3607753,0.3173849,0.3474274,0.2914741,0.2800709,0.2909331,0.3153305,0.2965786,0.2880321,0.290409
Andorra,AND,Regulatory Quality: Estimate,RQ.EST,1.26644,1.300701,1.276005,1.468842,1.447286,1.424216,1.360657,1.350138,1.377706,1.398468,1.408183,1.391692,1.617491,1.568978,1.567499,0.8850665,0.9129404,0.8714429,1.209727,1.193258,1.228282,1.339709
Andorra,AND,Regulatory Quality: Number of Sources,RQ.NO.SRC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Andorra,AND,Regulatory Quality: Percentile Rank,RQ.PER.RNK,88.04348,89.63731,88.20513,91.32653,90.30612,89.16256,90.68627,91.17647,90.7767,90.7767,91.38756,89.95216,94.3128,93.83886,92.891,77.88461,78.36539,78.36539,85.57692,85.57692,86.05769,88.46154
Andorra,AND,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,69.56522,68.91192,70.76923,75.5102,78.57143,77.83251,78.43137,73.52941,73.78641,73.78641,73.68421,71.29186,76.30331,74.40759,73.45972,54.32692,57.21154,55.28846,69.71154,65.86539,66.82692,67.78846
Andorra,AND,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,98.91304,98.96373,98.97436,100,99.4898,99.50739,99.01961,99.5098,99.51456,100,100,100,100,100,100,94.23077,92.78846,92.30769,98.07692,98.07692,99.51923,99.51923
Andorra,AND,Regulatory Quality: Standard Error,RQ.STD.ERR,0.3863604,0.4513973,0.4266121,0.3714551,0.2760469,0.320425,0.2133106,0.3054609,0.3662245,0.3820176,0.4129339,0.4604832,0.4637991,0.503709,0.5010512,0.5074959,0.4604612,0.4862972,0.4690237,0.4854448,0.489111,0.5132518
Andorra,AND,Rule of Law: Estimate,RL.EST,1.158363,1.213209,1.312131,1.252001,1.087207,1.210473,0.9762172,0.8659215,1.182821,1.196158,1.224501,1.204572,1.407784,1.407694,1.408947,1.64189,1.575856,1.578047,1.605818,1.607841,1.580232,1.698638
Andorra,AND,Rule of Law: Number of Sources,RL.NO.SRC,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
Andorra,AND,Rule of Law: Percentile Rank,RL.PER.RNK,86.43216,85,86.63367,86.13861,84.15842,87.08134,81.81818,75.59808,87.08134,86.53846,87.20379,86.72986,89.20188,89.20188,88.73239,90.38461,89.90385,90.86539,90.38461,90.86539,90.86539,93.26923
Andorra,AND,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,63.31658,70,74.25742,69.80198,66.33663,70.33493,61.72249,59.80861,67.94258,70.19231,66.82465,66.35071,74.17841,73.70892,73.70892,76.92308,75.48077,75.48077,77.88461,77.88461,76.92308,76.44231
Andorra,AND,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,96.98492,97,95.54456,96.0396,93.06931,94.73684,91.38756,89.95216,94.73684,93.75,97.15639,97.15639,100,100,100,100,100,100,100,100,100,100
Andorra,AND,Rule of Law: Standard Error,RL.STD.ERR,0.3888651,0.3654988,0.3121003,0.358357,0.3386154,0.3314875,0.3461149,0.3618124,0.3557424,0.3334408,0.3645276,0.3771761,0.3703243,0.3610465,0.3526402,0.5184695,0.5005863,0.5139983,0.4847727,0.4841615,0.4951228,0.5285065
Andorra,AND,Voice and Accountability: Estimate,VA.EST,1.563217,1.528759,1.535655,1.437128,1.422262,1.563077,1.528182,1.329979,1.305506,1.325322,1.322938,1.324309,1.360453,1.433838,1.406642,1.165939,1.194477,1.176598,1.161647,1.036913,1.110124,1.089068
Andorra,AND,Voice and Accountability: Number of Sources,VA.NO.SRC,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,2,2,2,2,2,2,2
Andorra,AND,Voice and Accountability: Percentile Rank,VA.PER.RNK,98.5,97.51244,97.01492,95.52238,94.02985,94.71154,94.71154,92.30769,92.30769,93.26923,92.41706,92.891,93.89671,93.89671,93.89671,87.68473,88.17734,87.19212,86.20689,82.1256,84.54106,83.57488
Andorra,AND,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,81.5,78.60696,80.59702,74.62687,77.11443,85.09615,82.69231,76.44231,74.03846,75.96154,74.88152,75.35545,76.52582,81.22066,81.69014,70.93596,72.4138,72.9064,72.9064,68.11594,71.0145,70.04831
Andorra,AND,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.01478,99.50739,97.53695,97.53695,95.16908,96.13527,95.65218
