year,protesterviolence,participants_category,duration_int,labor wage dispute,land farm issue,police brutality,"political behavior, process","price increases, tax policy",removal of politician,social restrictions,CC.EST,GE.EST,PV.NO.SRC,RL.EST,VA.EST,Asia,Central America,Europe,MENA,North America,Oceania,South America,NF,PF
2015,1,3,1,0,0,1,0,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,3,1,1,1,1,1,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,1,2,1,1,1,1,1,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,3,1,0,1,0,1,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,2,1,1,0,0,0,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,2,1,1,0,0,1,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,1,3,1,1,0,0,0,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,1,2,1,0,0,1,0,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,1,2,1,0,0,0,0,1,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,1,2,1,1,0,0,1,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,3,1,0,0,0,0,0,1,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,2,1,0,1,0,1,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,2,1,0,0,0,1,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,2,1,1,0,0,0,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,2,1,0,0,0,1,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,4,1,0,0,0,1,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,3,1,0,1,0,0,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,3,1,1,0,0,0,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,2,1,0,1,0,1,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,2,1,1,0,0,0,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,3,1,0,1,0,1,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,3,1,0,0,0,1,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,3,1,0,0,0,0,0,1,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,2,1,1,0,0,0,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,2,1,1,0,0,0,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,2,1,1,0,0,0,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,2,1,1,0,0,0,0,1,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,2,1,0,0,0,1,0,0,1,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,2,1,1,0,0,0,0,1,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,2,1,1,0,0,0,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,2,1,0,0,0,1,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,3,1,0,0,0,1,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,2,1,0,0,0,1,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,1,2,1,1,0,0,0,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,3,1,0,1,0,0,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,1,2,1,0,0,0,1,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,2,1,0,1,0,1,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,3,1,1,0,0,1,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,1,2,1,1,0,0,1,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,1,3,1,1,0,0,0,0,1,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,1,3,1,0,0,1,0,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,3,1,0,1,0,1,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,2,1,1,0,0,1,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,3,1,0,1,0,0,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,3,1,0,1,0,1,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,4,1,0,0,0,1,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,3,1,0,0,1,0,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,1,3,1,0,0,0,1,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,1,3,1,1,0,0,1,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,3,1,1,0,0,0,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,3,1,0,1,0,1,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,2,1,0,0,1,0,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,2,1,0,0,0,1,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,5,1,0,1,0,0,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,3,1,0,0,0,0,0,1,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,3,1,0,0,1,0,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,2,1,0,0,0,1,1,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,3,1,0,0,0,1,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,3,1,0,0,0,1,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2015,0,3,1,0,0,0,1,0,0,0,-1.013617,-0.3015067,8.0,-0.4882332,-0.1460002,0,0,0,0,0,0,0,0,1
2016,1,2,1,0,0,0,1,0,0,0,-0.8926454,-0.3251143,8.0,-0.4406989,-0.1130232,0,0,0,0,0,0,0,0,1
2016,0,2,1,0,0,0,1,0,0,0,-0.8926454,-0.3251143,8.0,-0.4406989,-0.1130232,0,0,0,0,0,0,0,0,1
2016,1,2,1,0,0,0,1,0,1,0,-0.8926454,-0.3251143,8.0,-0.4406989,-0.1130232,0,0,0,0,0,0,0,0,1
2016,0,3,1,0,0,1,0,0,1,0,-0.8926454,-0.3251143,8.0,-0.4406989,-0.1130232,0,0,0,0,0,0,0,0,1
2016,1,2,1,0,0,1,0,0,0,0,-0.8926454,-0.3251143,8.0,-0.4406989,-0.1130232,0,0,0,0,0,0,0,0,1
2016,0,2,1,1,0,0,0,0,0,0,-0.8926454,-0.3251143,8.0,-0.4406989,-0.1130232,0,0,0,0,0,0,0,0,1
2017,0,2,1,1,0,0,1,0,0,0,-0.9550214,-0.3195153,8.0,-0.4156587,-0.1977406,0,0,0,0,0,0,0,0,1
2017,0,2,2,0,1,0,0,0,0,0,-0.9550214,-0.3195153,8.0,-0.4156587,-0.1977406,0,0,0,0,0,0,0,0,1
2017,1,7,1,0,0,0,1,0,0,0,-0.9550214,-0.3195153,8.0,-0.4156587,-0.1977406,0,0,0,0,0,0,0,0,1
2017,1,3,2,0,0,0,1,0,0,0,-0.9550214,-0.3195153,8.0,-0.4156587,-0.1977406,0,0,0,0,0,0,0,0,1
2017,0,2,1,0,0,0,1,0,0,0,-0.9550214,-0.3195153,8.0,-0.4156587,-0.1977406,0,0,0,0,0,0,0,0,1
2017,1,3,5,0,0,0,1,0,0,0,-0.9550214,-0.3195153,8.0,-0.4156587,-0.1977406,0,0,0,0,0,0,0,0,1
2017,0,2,1,0,0,0,1,0,0,0,-0.9550214,-0.3195153,8.0,-0.4156587,-0.1977406,0,0,0,0,0,0,0,0,1
2017,0,2,1,0,0,0,1,0,0,0,-0.9550214,-0.3195153,8.0,-0.4156587,-0.1977406,0,0,0,0,0,0,0,0,1
2017,0,3,5,0,0,0,1,0,0,0,-0.9550214,-0.3195153,8.0,-0.4156587,-0.1977406,0,0,0,0,0,0,0,0,1
2017,1,3,1,0,0,0,1,0,0,0,-0.9550214,-0.3195153,8.0,-0.4156587,-0.1977406,0,0,0,0,0,0,0,0,1
2017,0,2,1,0,0,0,1,0,0,0,-0.9550214,-0.3195153,8.0,-0.4156587,-0.1977406,0,0,0,0,0,0,0,0,1
2018,0,5,1,0,0,0,1,0,0,0,-0.8510734,-0.4115029,8.0,-0.411006,-0.3804235,0,0,0,0,0,0,0,0,1
2018,0,3,1,0,0,0,0,0,1,0,-0.8510734,-0.4115029,8.0,-0.411006,-0.3804235,0,0,0,0,0,0,0,0,1
2018,0,2,1,0,1,0,0,0,0,0,-0.8510734,-0.4115029,8.0,-0.411006,-0.3804235,0,0,0,0,0,0,0,0,1
2018,0,2,7,0,0,0,1,0,0,0,-0.8510734,-0.4115029,8.0,-0.411006,-0.3804235,0,0,0,0,0,0,0,0,1
2019,0,2,1,1,0,0,1,0,0,0,-0.7865493,-0.3833902,7.0,-0.4542259,-0.3126482,0,0,0,0,0,0,0,0,1
2019,0,3,1,0,1,0,0,0,0,0,-0.7865493,-0.3833902,7.0,-0.4542259,-0.3126482,0,0,0,0,0,0,0,0,1
2019,0,3,1,0,0,0,1,0,0,0,-0.7865493,-0.3833902,7.0,-0.4542259,-0.3126482,0,0,0,0,0,0,0,0,1
2009,0,3,1,0,0,0,1,0,0,0,-0.4454531,-0.5992887,7.0,-0.4803365,-0.1603087,0,0,0,0,0,0,0,0,1
2009,1,2,1,0,0,0,1,0,0,0,-0.4454531,-0.5992887,7.0,-0.4803365,-0.1603087,0,0,0,0,0,0,0,0,1
2010,0,2,1,0,1,0,0,0,0,0,-0.5353699,-0.5975004,7.0,-0.485598,-0.1308912,0,0,0,0,0,0,0,0,1
2010,0,3,1,0,0,0,0,0,1,0,-0.5353699,-0.5975004,7.0,-0.485598,-0.1308912,0,0,0,0,0,0,0,0,1
2010,1,5,1,0,0,0,1,0,0,0,-0.5353699,-0.5975004,7.0,-0.485598,-0.1308912,0,0,0,0,0,0,0,0,1
2010,0,5,1,0,0,0,1,0,0,0,-0.5353699,-0.5975004,7.0,-0.485598,-0.1308912,0,0,0,0,0,0,0,0,1
2010,1,3,1,0,0,0,1,0,0,0,-0.5353699,-0.5975004,7.0,-0.485598,-0.1308912,0,0,0,0,0,0,0,0,1
2011,1,2,1,0,0,0,1,0,0,0,-0.5917159,-0.6516159,7.0,-0.5114655,-0.1414839,0,0,0,0,0,0,0,0,1
2011,0,3,1,1,0,0,0,0,0,0,-0.5917159,-0.6516159,7.0,-0.5114655,-0.1414839,0,0,0,0,0,0,0,0,1
2011,0,5,1,0,0,0,1,0,0,0,-0.5917159,-0.6516159,7.0,-0.5114655,-0.1414839,0,0,0,0,0,0,0,0,1
2011,1,2,1,0,0,0,1,0,0,0,-0.5917159,-0.6516159,7.0,-0.5114655,-0.1414839,0,0,0,0,0,0,0,0,1
2011,0,5,1,0,0,0,1,1,0,0,-0.5917159,-0.6516159,7.0,-0.5114655,-0.1414839,0,0,0,0,0,0,0,0,1
2011,1,2,1,0,0,1,0,0,0,0,-0.5917159,-0.6516159,7.0,-0.5114655,-0.1414839,0,0,0,0,0,0,0,0,1
2011,1,3,1,0,1,0,0,0,0,0,-0.5917159,-0.6516159,7.0,-0.5114655,-0.1414839,0,0,0,0,0,0,0,0,1
2011,0,2,1,1,0,0,0,0,0,0,-0.5917159,-0.6516159,7.0,-0.5114655,-0.1414839,0,0,0,0,0,0,0,0,1
2012,0,2,1,0,0,0,1,0,1,0,-0.7569253,-0.691496,8.0,-0.5293468,-0.1760137,0,0,0,0,0,0,0,0,1
2012,1,2,1,0,0,0,1,0,0,0,-0.7569253,-0.691496,8.0,-0.5293468,-0.1760137,0,0,0,0,0,0,0,0,1
2012,1,2,1,0,0,1,0,0,0,0,-0.7569253,-0.691496,8.0,-0.5293468,-0.1760137,0,0,0,0,0,0,0,0,1
2017,0,2,1,0,0,0,1,0,0,1,-0.462876,-0.6317972,8.0,-0.4476728,-0.2773875,0,0,0,0,0,0,0,0,1
2017,0,4,1,0,0,0,1,0,0,1,-0.462876,-0.6317972,8.0,-0.4476728,-0.2773875,0,0,0,0,0,0,0,0,1
2007,1,3,1,1,0,0,0,0,0,0,-1.160764,-1.26863,5.0,-1.064636,-0.7140452,0,0,0,0,0,0,0,0,1
2007,0,3,1,0,0,1,0,0,0,0,-1.160764,-1.26863,5.0,-1.064636,-0.7140452,0,0,0,0,0,0,0,0,1
2007,1,2,1,0,0,0,1,0,0,0,-1.160764,-1.26863,5.0,-1.064636,-0.7140452,0,0,0,0,0,0,0,0,1
2008,1,5,2,0,0,0,1,0,0,0,-1.090768,-1.127049,5.0,-1.023133,-0.6852906,0,0,0,0,0,0,0,0,1
2008,0,3,1,1,0,0,0,0,0,0,-1.090768,-1.127049,5.0,-1.023133,-0.6852906,0,0,0,0,0,0,0,0,1
2008,0,3,1,0,0,1,0,0,0,0,-1.090768,-1.127049,5.0,-1.023133,-0.6852906,0,0,0,0,0,0,0,0,1
2008,0,3,1,0,0,1,1,0,0,0,-1.090768,-1.127049,5.0,-1.023133,-0.6852906,0,0,0,0,0,0,0,0,1
2009,0,7,1,0,0,0,1,0,0,0,-1.129477,-1.04617,5.0,-1.147297,-0.6894393,0,0,0,0,0,0,0,0,1
2009,1,3,1,0,0,0,1,0,0,0,-1.129477,-1.04617,5.0,-1.147297,-0.6894393,0,0,0,0,0,0,0,0,1
2010,1,3,1,0,0,0,1,0,0,0,-1.165776,-1.100913,5.0,-1.195453,-0.9426936,0,0,0,0,0,0,0,0,1
2010,1,2,1,0,0,0,1,0,0,0,-1.165776,-1.100913,5.0,-1.195453,-0.9426936,0,0,0,0,0,0,0,0,1
2011,1,2,1,0,0,0,1,0,0,0,-1.187119,-1.063207,5.0,-1.138576,-0.9276319,0,0,0,0,0,0,0,0,1
2011,0,3,1,0,0,1,1,0,0,0,-1.187119,-1.063207,5.0,-1.138576,-0.9276319,0,0,0,0,0,0,0,0,1
2011,1,3,1,0,0,0,1,0,0,1,-1.187119,-1.063207,5.0,-1.138576,-0.9276319,0,0,0,0,0,0,0,0,1
2011,0,3,1,0,0,1,1,0,0,0,-1.187119,-1.063207,5.0,-1.138576,-0.9276319,0,0,0,0,0,0,0,0,1
2012,0,2,1,0,0,0,1,0,0,0,-1.45279,-1.320161,6.0,-1.083476,-0.8945184,0,0,0,0,0,0,0,0,1
2013,1,4,1,0,1,0,1,0,0,0,-1.409437,-1.065342,6.0,-1.070044,-0.9530513,0,0,0,0,0,0,0,0,1
2013,1,3,1,0,0,0,1,0,0,1,-1.409437,-1.065342,6.0,-1.070044,-0.9530513,0,0,0,0,0,0,0,0,1
2014,0,4,1,0,0,0,1,0,0,0,-1.258688,-1.129727,6.0,-0.9661258,-1.041284,0,0,0,0,0,0,0,0,1
2014,1,5,1,0,0,0,0,0,0,1,-1.258688,-1.129727,6.0,-0.9661258,-1.041284,0,0,0,0,0,0,0,0,1
2015,1,2,1,0,0,0,1,0,1,0,-1.257721,-1.18448,6.0,-1.167637,-1.272203,0,0,0,0,0,0,0,1,0
2015,1,3,1,0,0,0,1,0,1,0,-1.257721,-1.18448,6.0,-1.167637,-1.272203,0,0,0,0,0,0,0,1,0
2015,1,3,1,0,0,0,1,0,1,0,-1.257721,-1.18448,6.0,-1.167637,-1.272203,0,0,0,0,0,0,0,1,0
2015,0,2,1,0,0,0,1,0,1,0,-1.257721,-1.18448,6.0,-1.167637,-1.272203,0,0,0,0,0,0,0,1,0
2015,1,3,1,0,0,0,1,0,1,0,-1.257721,-1.18448,6.0,-1.167637,-1.272203,0,0,0,0,0,0,0,1,0
2015,1,3,1,0,0,0,1,0,1,0,-1.257721,-1.18448,6.0,-1.167637,-1.272203,0,0,0,0,0,0,0,1,0
2015,1,3,1,0,0,0,1,0,1,0,-1.257721,-1.18448,6.0,-1.167637,-1.272203,0,0,0,0,0,0,0,1,0
2015,1,3,1,0,0,0,1,0,1,0,-1.257721,-1.18448,6.0,-1.167637,-1.272203,0,0,0,0,0,0,0,1,0
2015,1,3,1,0,0,0,1,0,1,0,-1.257721,-1.18448,6.0,-1.167637,-1.272203,0,0,0,0,0,0,0,1,0
2015,1,3,1,0,0,0,1,0,1,0,-1.257721,-1.18448,6.0,-1.167637,-1.272203,0,0,0,0,0,0,0,1,0
2015,1,3,1,0,0,0,1,0,1,0,-1.257721,-1.18448,6.0,-1.167637,-1.272203,0,0,0,0,0,0,0,1,0
2015,0,2,1,0,0,0,1,0,1,0,-1.257721,-1.18448,6.0,-1.167637,-1.272203,0,0,0,0,0,0,0,1,0
2015,0,3,1,0,0,0,1,0,1,0,-1.257721,-1.18448,6.0,-1.167637,-1.272203,0,0,0,0,0,0,0,1,0
2015,0,2,1,0,0,0,1,0,1,0,-1.257721,-1.18448,6.0,-1.167637,-1.272203,0,0,0,0,0,0,0,1,0
2015,1,5,1,0,0,1,1,0,1,0,-1.257721,-1.18448,6.0,-1.167637,-1.272203,0,0,0,0,0,0,0,1,0
2015,1,3,1,0,0,0,1,0,1,0,-1.257721,-1.18448,6.0,-1.167637,-1.272203,0,0,0,0,0,0,0,1,0
2015,0,2,1,0,0,0,1,0,1,0,-1.257721,-1.18448,6.0,-1.167637,-1.272203,0,0,0,0,0,0,0,1,0
2015,0,2,1,0,0,0,1,0,1,0,-1.257721,-1.18448,6.0,-1.167637,-1.272203,0,0,0,0,0,0,0,1,0
2015,0,2,1,0,0,0,1,0,1,0,-1.257721,-1.18448,6.0,-1.167637,-1.272203,0,0,0,0,0,0,0,1,0
2015,0,2,1,0,0,0,1,0,1,0,-1.257721,-1.18448,6.0,-1.167637,-1.272203,0,0,0,0,0,0,0,1,0
2015,0,3,1,0,0,0,0,0,1,0,-1.257721,-1.18448,6.0,-1.167637,-1.272203,0,0,0,0,0,0,0,1,0
2015,0,2,1,0,0,0,1,0,1,0,-1.257721,-1.18448,6.0,-1.167637,-1.272203,0,0,0,0,0,0,0,1,0
2015,0,2,1,0,0,0,0,0,1,0,-1.257721,-1.18448,6.0,-1.167637,-1.272203,0,0,0,0,0,0,0,1,0
2015,0,2,1,0,0,0,1,0,1,0,-1.257721,-1.18448,6.0,-1.167637,-1.272203,0,0,0,0,0,0,0,1,0
2015,0,2,1,0,0,0,1,0,1,0,-1.257721,-1.18448,6.0,-1.167637,-1.272203,0,0,0,0,0,0,0,1,0
2015,0,2,1,0,0,0,1,0,1,0,-1.257721,-1.18448,6.0,-1.167637,-1.272203,0,0,0,0,0,0,0,1,0
2015,0,2,1,0,0,0,1,0,1,0,-1.257721,-1.18448,6.0,-1.167637,-1.272203,0,0,0,0,0,0,0,1,0
